CountryWorldscopeList,CompanyNameOfficial,CompanyNameOfficialSource,CompanyNameOfficialNotes,ISIN,ISINSource,ISINNotes,WorldscopePermanentID,AccountingPeriodEndDate,CountryOfIncorporation,CountryOfIncorporationSource,CountryOfIncorporationNotes,Consolidation,ConsolidationSource,ConsolidationNotes,AccountingStandards,AccountingStandardsSource,AccountingStandardsNotes,ListingStatus,ListingStatusSource,ListingStatusNotes,ListingPrimary,ListingPrimarySource,ListingPrimaryNotes,SampleNoIFRSGermany2012,SampleNoIFRSGermany2020,SampleGermany2020,SampleNoIFRSUK2007,SampleNoIFRSUK2012,SampleNoIFRSUK2020
United Kingdom,PROVEN GROWTH AND INCOME VCT PLC,,,,,,C82665340,29/02/2020,United Kingdom,1,,u,,,Local,,,,,,,,,,,,,,1
United Kingdom,PROVEN HEALTH VCT PLC,,,,,,C826CE380,31/01/2008,United Kingdom,1,,u,,,Local,,,,,,,,,,,,1,,
United Kingdom,PROVEN HEALTH VCT PLC,,,,,,C826CE380,31/01/2013,United Kingdom,1,,u,,,Local,,,,,,,,,,,,,1,
United Kingdom,LEISURE & MEDIA VCT PLC,,,,,,C82665290,31/12/2007,United Kingdom,1,,u,,,Local,,,,,,,,,,,,1,,
United Kingdom,PENNINE DOWNING AIM VCT 2 PLC,,,,,,C82665330,29/02/2008,United Kingdom,1,,u,,,Local,,,,,,,,,,,,1,,
United Kingdom,GLOBAL SPECIAL OPPORTUNITIES TRUST PLC,,,,,,C82610400,31/05/2008,United Kingdom,1,,u,,,Local,,,,,,,,,,,,1,,
United Kingdom,CHELVERTON GROWTH TRUST PLC,,,,,,C826L1870,31/08/2008,United Kingdom,1,,u,,,Local,,,,,,,,,,,,1,,
United Kingdom,CHELVERTON GROWTH TRUST PLC,,,,,,C826L1870,31/08/2013,United Kingdom,1,,u,,,Local,,,,,,,,,,,,,1,
United Kingdom,CHELVERTON GROWTH TRUST PLC,,,,,,C826L1870,31/08/2020,United Kingdom,1,,u,,,Local,,,,,,,,,,,,,,1
United Kingdom,BMO PRIVATE EQUITY TRUST PLC,,,,,,C826D9530,31/12/2007,United Kingdom,1,,u,,,Local,,,,,,,,,,,,1,,
United Kingdom,SPECIALTY SCANNERS LIMITED,,,,,,C826H0B40,31/08/2008,United Kingdom,1,,c,,,Local,,,2,2,CS: Plus Markets (p.7),,,,,,,1,,
United Kingdom,AGRICOLA RESOURCES PLC.,,,,,,C826H0BM0,31/12/2007,United Kingdom,1,,u,,,Local,,,,,,,,,,,,1,,
United Kingdom,THE ARGYLL CONSULTANCIES PLC,,,,,,C826H8240,31/03/2008,United Kingdom,1,,c,,,Local,,,2,3,CS: PLUS (source: Investegate),,,,,,,1,,
United Kingdom,GW PHARMACEUTICALS PLC,,,,,,C82667070,31/12/2020,United Kingdom,1,,c + c,,,US GAAP + IFRS,,,9,2,CS: NASDAQ (p.54),,,,,,,,,1
United Kingdom,TP GROUP PLC,,,,,,C82697430,31/12/2007,United Kingdom,1,,u,,,Local,,,,,,,,,,,,1,,
United Kingdom,ALL IPO PLC,,,,,,C826C3640,30/06/2008,United Kingdom,1,,u,,"CS: subsidiary ""immaterial"" (p.15)",Local,,,,,,,,,,,,1,,
United Kingdom,GLEDHOW INVESTMENTS PLC,,,,,,C826A82S0,30/09/2008,United Kingdom,1,,u,,,Local,,,,,,,,,,,,1,,
United Kingdom,GLEDHOW INVESTMENTS PLC,,,,,,C826A82S0,30/09/2013,United Kingdom,1,,u,,,Local,,,2,99,CS: ISDX on 31/12/2012 (source: ISDX),,,,,,,,1,
United Kingdom,GLEDHOW INVESTMENTS PLC,,,,,,C826A82S0,30/09/2020,United Kingdom,1,,u,,,Local,,,2,2,CS: AQSE Growth Market (p.21),,,,,,,,,1
United Kingdom,ANS GROUP PLC,,,,,,C8262N700,31/03/2008,United Kingdom,1,,c,,,Local,,,2,3,CS: PLUS (source: Investegate),,,,,,,1,,
United Kingdom,CONSOLIDATED AFRICA MINING PLC,,,,,,C826H80X0,31/12/2007,United Kingdom,1,,c,,,Local,,,2,2,CS: PLUS Market (p.16),,,,,,,1,,
United Kingdom,CARNIVAL PLC,,,,,,C826CB240,30/11/2008,United Kingdom,1,,c + c,,,US GAAP + IFRS,,,,,,,,,,,,1,,
United Kingdom,CARNIVAL PLC,,,,,,C826CB240,30/11/2013,United Kingdom,1,,c + c,,,US GAAP + IFRS,,,,,,,,,,,,,1,
United Kingdom,CARNIVAL PLC,,,,,,C826CB240,30/11/2020,United Kingdom,1,,c + c,,,US GAAP + IFRS,,,,,,,,,,,,,,1
United Kingdom,MARSHALL LAKE MINING PLC,,,,,,C826H80V0,31/12/2007,United Kingdom,1,,u,,,Local,,,,,,,,,,,,1,,
United Kingdom,MARSHALL LAKE MINING PUBLIC LIMITED COMPANY,,,,,,C826H80V0,31/12/2012,United Kingdom,1,,u,,,Local,,,2,1,CS: ISDX,,,,,,,,1,
United Kingdom,BLACKBIRD PLC,,,,,,C826I8920,31/12/2007,United Kingdom,1,,u,,,Local,,,22,2,CS: AIM (p.1),,,,,,,1,,
United Kingdom,EIGHT PEAKS GROUP PLC,,CN: LEGENDARY INVESTMENTS PLC,,,,C826I9560,31/03/2008,United Kingdom,1,,u,,,Local,,,22,1,,,,,,,,1,,
United Kingdom,EIGHT PEAKS GROUP PLC,,,,,,C826I9560,31/03/2013,United Kingdom,1,,u,,,Local,,,,,,,,,,,,,1,
United Kingdom,OLEEO PLC,,CN: WORLD CAREERS NETWORK PLC.,,,,C826J3280,31/07/2008,United Kingdom,1,,u,,,Local,,,22,1,,,,,,,,1,,
United Kingdom,OLEEO PLC,,,,,,C826J3280,31/07/2013,United Kingdom,1,,u,,,Local,,,,,,,,,,,,,1,
United Kingdom,TIZIANA LIFE SCIENCES PLC,,,,,,C826K2870,31/12/2012,United Kingdom,1,,u,,,Local,,,,,,,,,,,,,1,
United Kingdom,GATEWAY VCT PLC,,,,,,C826BV450,31/03/2008,United Kingdom,1,,u,,,Local,,,,,,,,,,,,1,,
United Kingdom,COMMAND TECHNOLOGY GROUP PLC,,,,,,C826C47C0,30/06/2008,United Kingdom,1,,u,,,Local,,,,,,,,,,,,1,,
United Kingdom,FIDELITY SYSTEMS PLC,,,,,,C826H80Y0,29/02/2008,United Kingdom,1,,c,,,Local,,,2,99,,,,,,,,1,,
United Kingdom,STARVEST PLC,,,,,,C826L4300,30/09/2008,United Kingdom,1,,u,,,Local,,,,,,,,,,,,1,,
United Kingdom,STARVEST PLC,,,,,,C826L4300,30/09/2013,United Kingdom,1,,u,,,Local,,,,,,,,,,,,,1,
United Kingdom,STARVEST PLC,,,,,,C826L4300,30/09/2020,United Kingdom,1,,u,,,Local,,,,,,,,,,,,,,1
United Kingdom,Judicium Public Limited Company,,,,,,C826H90T0,31/03/2008,United Kingdom,1,,c,,,Local,,,2,99,,,,,,,,1,,
United Kingdom,GREEN CHEMICALS PLC,,,,,,C826C0B40,31/03/2008,United Kingdom,1,,c,,,Local,,,2,99,,,,,,,,1,,
United Kingdom,GREEN CHEMICALS PLC,,,,,,C826C0B40,31/03/2013,United Kingdom,1,,c,,,Local,,,2,99,CS: ISDX on 31/12/2012 (source: ISDX),,,,,,,,1,
United Kingdom,OCTOPUS APOLLO VCT PLC,,,,,,C826A81S0,31/01/2008,United Kingdom,1,,u,,,Local,,,,,,,,,,,,1,,
United Kingdom,OCTOPUS APOLLO VCT PLC,,,,,,C826A81S0,31/01/2013,United Kingdom,1,,u,,,Local,,,,,,,,,,,,,1,
United Kingdom,OCTOPUS APOLLO VCT PLC,,,,,,C826A81S0,31/01/2020,United Kingdom,1,,u,,,Local,,,,,,,,,,,,,,1
United Kingdom,OCTOPUS APOLLO VCT 2 PLC,,,,,,C826A83Q0,31/01/2008,United Kingdom,1,,u,,,Local,,,,,,,,,,,,1,,
United Kingdom,INVESCO PERPETUAL SELECT TRUST PLC,,,,,,C826A82I0,31/05/2008,United Kingdom,1,,u,,,Local,,,,,,,,,,,,1,,
United Kingdom,INVESCO PERPETUAL SELECT TRUST PLC,,,,,,C826A82I0,31/05/2013,United Kingdom,1,,u,,,Local,,,,,,,,,,,,,1,
United Kingdom,INVESCO PERPETUAL SELECT TRUST PLC,,,,,,C826A82I0,31/05/2020,United Kingdom,1,,u,,,Local,,,,,,,,,,,,,,1
United Kingdom,ALL POINTS NORTH PLC,,,,,,C826FYC00,31/03/2008,United Kingdom,1,,u,,,Local,,,,,,,,,,,,1,,
United Kingdom,TALBEX GROUP PLC,,,,,,C826A82R0,31/12/2007,United Kingdom,1,,c,,,Local,,,2,2,CS: PLUS Markets (see COMPANY INFORMATION),,,,,,,1,,
United Kingdom,PEEL HOTELS PLC,,,,,,C826B6500,10/02/2008,United Kingdom,1,,u,,,Local,,,,,,,,,,,,1,,
United Kingdom,Dimension Resources Limited,2,,,,,C826K5720,31/12/2007,Bermuda,2,,u,,,UK GAAP,,"CS: ""in accordance with the Companies Act 1985""",,,,,,,,,,1,,
United Kingdom,PUMA VCT VII PLC,,,,,,C826K57I0,31/12/2012,United Kingdom,1,,u,,,Local,,,,,,,,,,,,,1,
United Kingdom,Sovereign Assets Ltd,,CS: 2007 AR not available in Eikon,,,,C826H86K0,31/12/2007,Israel,99,,c,,,Local,,CS: first IFRS FS in 2008 (see 2008 AR),,,,,,,,,,1,,
United Kingdom,THEO FENNELL PLC,,,,,,C826B6620,31/03/2008,United Kingdom,1,,u,,,Local,,,,,,,,,,,,1,,
United Kingdom,THEO FENNELL PLC,,,,,,C826B6620,31/03/2013,United Kingdom,1,,u,,,Local,,,,,,,,,,,,,1,
United Kingdom,ONLINE BLOCKCHAIN PLC,,,,,,C826A9560,30/06/2008,United Kingdom,1,,u,,,Local,,,,,,,,,,,,1,,
United Kingdom,ONLINE BLOCKCHAIN PLC,,,,,,C826A9560,30/06/2013,United Kingdom,1,,u,,,Local,,,,,,,,,,,,,1,
United Kingdom,JOHN LEWIS OF HUNGERFORD PLC,,,,,,C826A9210,31/08/2008,United Kingdom,1,,u,,,Local,,,,,,,,,,,,1,,
United Kingdom,JOHN LEWIS OF HUNGERFORD PLC,,,,,,C826A9210,31/08/2013,United Kingdom,1,,u,,,Local,,,,,,,,,,,,,1,
United Kingdom,JOHN LEWIS OF HUNGERFORD PLC,,,,,,C826A9210,30/06/2020,United Kingdom,1,,u,,,IFRS,,,,,,,,,,,,,,1
United Kingdom,BAKERY SERVICES PLC,,,,,,C826A7750,31/03/2008,United Kingdom,1,,u,,,Local,,,,,,,,,,,,1,,
United Kingdom,The Saudi Arabia Investment Fund Limited,,,,,,C826H9900,31/12/2007,Guernsey,2,,u,,,UK GAAP,,,,,,,,,,,,1,,
United Kingdom,HENDERSON ALTERNATIVE STRATEGIES TRUST PLC,,,,,,C826G0530,30/09/2008,United Kingdom,1,,u,,,Local,,,,,,,,,,,,1,,
United Kingdom,HENDERSON ALTERNATIVE STRATEGIES TRUST PLC,,,,,,C826G0530,30/09/2013,United Kingdom,1,,u,,,Local,,,,,,,,,,,,,1,
United Kingdom,HENDERSON ALTERNATIVE STRATEGIES TRUST PLC,,,,,,C826G0530,31/03/2020,United Kingdom,1,,u,,,Local,,,,,,,,,,,,,,1
United Kingdom,THE NORTH AMERICAN INCOME TRUST PLC,,,,,,C82617180,31/01/2008,United Kingdom,1,,u,,,Local,,,,,,,,,,,,1,,
United Kingdom,THE NORTH AMERICAN INCOME TRUST PLC,,,,,,C82617180,31/01/2013,United Kingdom,1,,u,,,Local,,,,,,,,,,,,,1,
United Kingdom,THE NORTH AMERICAN INCOME TRUST PLC,,,,,,C82617180,31/01/2020,United Kingdom,1,,u,,,Local,,,,,,,,,,,,,,1
United Kingdom,ABERDEEN DIVERSIFIED INCOME AND GROWTH TRUST PLC,,,,,,C826A0310,30/09/2008,United Kingdom,1,,u,,,Local,,,,,,,,,,,,1,,
United Kingdom,ABERDEEN DIVERSIFIED INCOME AND GROWTH TRUST PLC,,,,,,C826A0310,30/09/2013,United Kingdom,1,,u,,,Local,,,,,,,,,,,,,1,
United Kingdom,ABERDEEN DIVERSIFIED INCOME AND GROWTH TRUST PLC,,,,,,C826A0310,30/09/2020,United Kingdom,1,,u,,,Local,,,,,,,,,,,,,,1
United Kingdom,JPMORGAN CLAVERHOUSE INVESTMENT TRUST PLC,,,,,,C82618140,31/12/2007,United Kingdom,1,,u,,,Local,,,,,,,,,,,,1,,
United Kingdom,JPMORGAN CLAVERHOUSE INVESTMENT TRUST PLC,,,,,,C82618140,31/12/2012,United Kingdom,1,,u,,,Local,,,,,,,,,,,,,1,
United Kingdom,JPMORGAN CLAVERHOUSE INVESTMENT TRUST PLC,,,,,,C82618140,31/12/2020,United Kingdom,1,,u,,,Local,,,,,,,,,,,,,,1
United Kingdom,THE EDINBURGH INVESTMENT TRUST PUBLIC LIMITED COMPANY,,,,,,C826AD280,31/03/2008,United Kingdom,1,,u,,,Local,,,,,,,,,,,,1,,
United Kingdom,THE EDINBURGH INVESTMENT TRUST PUBLIC LIMITED COMPANY,,,,,,C826AD280,31/03/2013,United Kingdom,1,,u,,,Local,,,,,,,,,,,,,1,
United Kingdom,THE EDINBURGH INVESTMENT TRUST PUBLIC LIMITED COMPANY,,,,,,C826AD280,31/03/2020,United Kingdom,1,,u,,,Local,,,,,,,,,,,,,,1
United Kingdom,F&C INVESTMENT TRUST PLC,,,,,,C826A5230,31/12/2007,United Kingdom,1,,u,,,Local,,,,,,,,,,,,1,,
United Kingdom,F&C INVESTMENT TRUST PLC,,,,,,C826A5230,31/12/2012,United Kingdom,1,,u,,,Local,,,,,,,,,,,,,1,
United Kingdom,F&C INVESTMENT TRUST PLC,,,,,,C826A5230,31/12/2020,United Kingdom,1,,u,,,Local,,,,,,,,,,,,,,1
United Kingdom,THE MERCANTILE INVESTMENT TRUST PLC,,,,,,C826AG430,31/01/2008,United Kingdom,1,,u,,,Local,,,,,,,,,,,,1,,
United Kingdom,THE MERCANTILE INVESTMENT TRUST PLC,,,,,,C826AG430,31/01/2013,United Kingdom,1,,u,,,Local,,,,,,,,,,,,,1,
United Kingdom,THE MERCANTILE INVESTMENT TRUST PLC,,,,,,C826AG430,31/01/2020,United Kingdom,1,,u,,,Local,,,,,,,,,,,,,,1
United Kingdom,MERCHANTS TRUST PLC(THE),,,,,,C826AS410,31/01/2008,United Kingdom,1,,u,,,Local,,,,,,,,,,,,1,,
United Kingdom,MERCHANTS TRUST PLC(THE),,,,,,C826AS410,31/01/2013,United Kingdom,1,,u,,,Local,,,,,,,,,,,,,1,
United Kingdom,MERCHANTS TRUST PLC(THE),,,,,,C826AS410,31/01/2020,United Kingdom,1,,u,,,Local,,,,,,,,,,,,,,1
United Kingdom,THE SCOTTISH AMERICAN INVESTMENT COMPANY P L C,,,,,,C826BA620,31/12/2007,United Kingdom,1,,u,,,Local,,,,,,,,,,,,1,,
United Kingdom,THE SCOTTISH AMERICAN INVESTMENT COMPANY P L C,,,,,,C826BA620,31/12/2012,United Kingdom,1,,u,,,Local,,,,,,,,,,,,,1,
United Kingdom,THE SCOTTISH AMERICAN INVESTMENT COMPANY P L C,,,,,,C826BA620,31/12/2020,United Kingdom,1,,u,,,Local,,,,,,,,,,,,,,1
United Kingdom,SCOTTISH MORTGAGE INVESTMENT TRUST PLC,,,,,,C826AD260,31/03/2008,United Kingdom,1,,u,,,Local,,,,,,,,,,,,1,,
United Kingdom,SCOTTISH MORTGAGE INVESTMENT TRUST PLC,,,,,,C826AD260,31/03/2013,United Kingdom,1,,u,,,Local,,,,,,,,,,,,,1,
United Kingdom,SCOTTISH MORTGAGE INVESTMENT TRUST PLC,,,,,,C826AD260,31/03/2020,United Kingdom,1,,u,,,Local,,,,,,,,,,,,,,1
United Kingdom,MURRAY INTERNATIONAL TRUST PLC,,,,,,C82618840,31/12/2007,United Kingdom,1,,u,,,Local,,,,,,,,,,,,1,,
United Kingdom,MURRAY INTERNATIONAL TRUST PLC,,,,,,C82618840,31/12/2012,United Kingdom,1,,u,,,Local,,,,,,,,,,,,,1,
United Kingdom,MURRAY INTERNATIONAL TRUST PLC,,,,,,C82618840,31/12/2020,United Kingdom,1,,u,,,Local,,,,,,,,,,,,,,1
United Kingdom,JPMORGAN GLOBAL GROWTH & INCOME PLC,,,,,,C82618180,30/06/2008,United Kingdom,1,,u,,,Local,,,,,,,,,,,,1,,
United Kingdom,JPMORGAN GLOBAL GROWTH & INCOME PLC,,,,,,C82618180,30/06/2013,United Kingdom,1,,u,,,Local,,,,,,,,,,,,,1,
United Kingdom,JPMORGAN GLOBAL GROWTH & INCOME PLC,,,,,,C82618180,30/06/2020,United Kingdom,1,,u,,,Local,,,,,,,,,,,,,,1
United Kingdom,NORTHERN INVESTORS COMPANY PLC,,,,,,C826UQ520,31/03/2008,United Kingdom,1,,u,,,Local,,,,,,,,,,,,1,,
United Kingdom,NORTHERN INVESTORS COMPANY PLC,,,,,,C826UQ520,31/03/2013,United Kingdom,1,,u,,,Local,,,,,,,,,,,,,1,
United Kingdom,THE CITY OF LONDON INVESTMENT TRUST PLC,,,,,,C826EV710,30/06/2008,United Kingdom,1,,u,,,Local,,,,,,,,,,,,1,,
United Kingdom,THE CITY OF LONDON INVESTMENT TRUST PLC,,,,,,C826EV710,30/06/2013,United Kingdom,1,,u,,,Local,,,,,,,,,,,,,1,
United Kingdom,THE CITY OF LONDON INVESTMENT TRUST PLC,,,,,,C826EV710,30/06/2020,United Kingdom,1,,u,,,Local,,,,,,,,,,,,,,1
United Kingdom,JPMORGAN AMERICAN INVESTMENT TRUST PLC,,,,,,C82618130,31/12/2007,United Kingdom,1,,u,,,Local,,,,,,,,,,,,1,,
United Kingdom,JPMORGAN AMERICAN INVESTMENT TRUST PLC,,,,,,C82618130,31/12/2012,United Kingdom,1,,u,,,Local,,,,,,,,,,,,,1,
United Kingdom,JPMORGAN AMERICAN INVESTMENT TRUST PLC,,,,,,C82618130,31/12/2020,United Kingdom,1,,u,,,Local,,,,,,,,,,,,,,1
United Kingdom,MURRAY INCOME TRUST PLC,,,,,,C82618830,30/06/2008,United Kingdom,1,,u,,,Local,,,,,,,,,,,,1,,
United Kingdom,MURRAY INCOME TRUST PLC,,,,,,C82618830,30/06/2013,United Kingdom,1,,u,,,Local,,,,,,,,,,,,,1,
United Kingdom,MURRAY INCOME TRUST PLC,,,,,,C82618830,30/06/2020,United Kingdom,1,,u,,,Local,,,,,,,,,,,,,,1
United Kingdom,SCHRODER UK MID CAP FUND PLC,,,,,,C826C5880,30/09/2008,United Kingdom,1,,u,,,Local,,,,,,,,,,,,1,,
United Kingdom,SCHRODER UK MID CAP FUND PLC,,,,,,C826C5880,30/09/2013,United Kingdom,1,,u,,,Local,,,,,,,,,,,,,1,
United Kingdom,SCHRODER UK MID CAP FUND PLC,,,,,,C826C5880,30/09/2020,United Kingdom,1,,u,,,Local,,,,,,,,,,,,,,1
United Kingdom,ELECTRIC & GENERAL INVESTMENT TRUST PLC,,,,,,C82617990,30/06/2008,United Kingdom,1,,u,,,Local,,,,,,,,,,,,1,,
United Kingdom,JPMORGAN JAPANESE INVESTMENT TRUST PLC,,,,,,C82618170,30/09/2008,United Kingdom,1,,u,,,Local,,,,,,,,,,,,1,,
United Kingdom,JPMORGAN JAPANESE INVESTMENT TRUST PLC,,,,,,C82618170,30/09/2013,United Kingdom,1,,u,,,Local,,,,,,,,,,,,,1,
United Kingdom,JPMORGAN JAPANESE INVESTMENT TRUST PLC,,,,,,C82618170,30/09/2020,United Kingdom,1,,u,,,Local,,,,,,,,,,,,,,1
United Kingdom,GARTMORE SMALLER COMPANIES TRUST P.L.C,,,,,,C826UP370,31/08/2008,United Kingdom,1,,u,,,Local,,,,,,,,,,,,1,,
United Kingdom,WITAN PACIFIC INVESTMENT TRUST PLC,,,,,,C826BJ440,31/01/2008,United Kingdom,1,,u,,,Local,,,,,,,,,,,,1,,
United Kingdom,WITAN PACIFIC INVESTMENT TRUST PLC,,,,,,C826BJ440,31/01/2013,United Kingdom,1,,u,,,Local,,,,,,,,,,,,,1,
United Kingdom,WITAN PACIFIC INVESTMENT TRUST PLC,,,,,,C826BJ440,31/01/2020,United Kingdom,1,,u,,,Local,,,,,,,,,,,,,,1
United Kingdom,THE SCOTTISH INVESTMENT TRUST PLC,,,,,,C826AS310,31/10/2008,United Kingdom,1,,u,,,Local,,,,,,,,,,,,1,,
United Kingdom,THE SCOTTISH INVESTMENT TRUST PLC,,,,,,C826AS310,31/10/2013,United Kingdom,1,,u,,,Local,,,,,,,,,,,,,1,
United Kingdom,THE SCOTTISH INVESTMENT TRUST PLC,,,,,,C826AS310,31/10/2020,United Kingdom,1,,u,,,Local,,,,,,,,,,,,,,1
United Kingdom,MONKS INVESTMENT TRUST PUBLIC LIMITED COMPANY(THE),,,,,,C826AS320,30/04/2008,United Kingdom,1,,u,,,Local,,,,,,,,,,,,1,,
United Kingdom,MONKS INVESTMENT TRUST PUBLIC LIMITED COMPANY(THE),,,,,,C826AS320,30/04/2013,United Kingdom,1,,u,,,Local,,,,,,,,,,,,,1,
United Kingdom,MONKS INVESTMENT TRUST PUBLIC LIMITED COMPANY(THE),,,,,,C826AS320,30/04/2020,United Kingdom,1,,u,,,Local,,,,,,,,,,,,,,1
United Kingdom,BMO GLOBAL SMALLER COMPANIES PLC,,,,,,C826UG910,30/04/2008,United Kingdom,1,,u,,,Local,,,,,,,,,,,,1,,
United Kingdom,BMO GLOBAL SMALLER COMPANIES PLC,,,,,,C826UG910,30/04/2013,United Kingdom,1,,u,,,Local,,,,,,,,,,,,,1,
United Kingdom,BMO GLOBAL SMALLER COMPANIES PLC,,,,,,C826UG910,30/04/2020,United Kingdom,1,,u,,,Local,,,,,,,,,,,,,,1
United Kingdom,INVESCO PERPETUAL EUROPEAN ABSOLUTE RETURN TRUST PLC,,,,,,C826UM400,31/12/2007,United Kingdom,1,,u,,,Local,,,,,,,,,,,,1,,
United Kingdom,HGCAPITAL TRUST PLC,,,,,,C826UN320,31/12/2007,United Kingdom,1,,u,,,Local,,,,,,,,,,,,1,,
United Kingdom,HGCAPITAL TRUST PLC,,,,,,C826UN320,31/12/2012,United Kingdom,1,,u,,,Local,,,,,,,,,,,,,1,
United Kingdom,HGCAPITAL TRUST PLC,,,,,,C826UN320,31/12/2020,United Kingdom,1,,u,,,Local,,,,,,,,,,,,,,1
United Kingdom,ABERDEEN NEW THAI INVESTMENT TRUST PLC,,,,,,C826UI490,28/02/2008,United Kingdom,1,,u,,,Local,,,,,,,,,,,,1,,
United Kingdom,ABERDEEN NEW THAI INVESTMENT TRUST PLC,,,,,,C826UI490,28/02/2013,United Kingdom,1,,u,,,Local,,,,,,,,,,,,,1,
United Kingdom,ABERDEEN NEW THAI INVESTMENT TRUST PLC,,,,,,C826UI490,28/02/2020,United Kingdom,1,,u,,,Local,,,,,,,,,,,,,,1
United Kingdom,BRUNNER INVESTMENT TRUST PLC,,,,,,C82617570,30/11/2008,United Kingdom,1,,u,,,Local,,,,,,,,,,,,1,,
United Kingdom,ABERDEEN UK TRACKER TRUST PLC,,,,,,C826UP480,31/12/2007,United Kingdom,1,,u,,,Local,,,,,,,,,,,,1,,
United Kingdom,ABERDEEN UK TRACKER TRUST PLC,,,,,,C826UP480,31/12/2012,United Kingdom,1,,u,,,Local,,,,,,,,,,,,,1,
United Kingdom,BLACKROCK SMALLER COMPANIES TRUST PLC,,,,,,C826W5690,29/02/2008,United Kingdom,1,,u,,,Local,,,,,,,,,,,,1,,
United Kingdom,BLACKROCK SMALLER COMPANIES TRUST PLC,,,,,,C826W5690,28/02/2013,United Kingdom,1,,u,,,Local,,,,,,,,,,,,,1,
United Kingdom,BLACKROCK SMALLER COMPANIES TRUST PLC,,,,,,C826W5690,29/02/2020,United Kingdom,1,,u,,,Local,,,,,,,,,,,,,,1
United Kingdom,BLACKROCK THROGMORTON TRUST PLC,,,,,,C826AV370,30/11/2008,United Kingdom,1,,u,,,Local,,,,,,,,,,,,1,,
United Kingdom,DUNEDIN SMALLER COMPANIES INVESTMENT TRUST PLC,,,,,,C82617940,31/10/2008,United Kingdom,1,,u,,,Local,,,,,,,,,,,,1,,
United Kingdom,DUNEDIN SMALLER COMPANIES INVESTMENT TRUST PLC,,,,,,C82617940,31/10/2013,United Kingdom,1,,u,,,Local,,,,,,,,,,,,,1,
United Kingdom,FRAMLINGTON INCOME & CAPITAL TRUST PLC,,,,,,C826UQ510,31/03/2008,United Kingdom,1,,u,,,Local,,,,,,,,,,,,1,,
United Kingdom,DUNEDIN INCOME GROWTH INVESTMENT TRUST PLC,,,,,,C82625280,31/01/2008,United Kingdom,1,,u,,,Local,,,,,,,,,,,,1,,
United Kingdom,DUNEDIN INCOME GROWTH INVESTMENT TRUST PLC,,,,,,C82625280,31/01/2013,United Kingdom,1,,u,,,Local,,,,,,,,,,,,,1,
United Kingdom,DUNEDIN INCOME GROWTH INVESTMENT TRUST PLC,,,,,,C82625280,31/01/2020,United Kingdom,1,,u,,,Local,,,,,,,,,,,,,,1
United Kingdom,KEYSTONE INVESTMENT TRUST PLC,,,,,,C82618450,30/09/2008,United Kingdom,1,,u,,,Local,,,,,,,,,,,,1,,
United Kingdom,KEYSTONE INVESTMENT TRUST PLC,,,,,,C82618450,30/09/2013,United Kingdom,1,,u,,,Local,,,,,,,,,,,,,1,
United Kingdom,KEYSTONE INVESTMENT TRUST PLC,,,,,,C82618450,30/09/2020,United Kingdom,1,,u,,,Local,,,,,,,,,,,,,,1
United Kingdom,LOWLAND INVESTMENT COMPANY P L C,,,,,,C826UH510,30/09/2008,United Kingdom,1,,u,,,Local,,,,,,,,,,,,1,,
United Kingdom,LOWLAND INVESTMENT COMPANY P L C,,,,,,C826UH510,30/09/2013,United Kingdom,1,,u,,,Local,,,,,,,,,,,,,1,
United Kingdom,LOWLAND INVESTMENT COMPANY P L C,,,,,,C826UH510,30/09/2020,United Kingdom,1,,u,,,Local,,,,,,,,,,,,,,1
United Kingdom,FINSBURY GROWTH & INCOME TRUST PLC,,,,,,C826CC260,30/09/2008,United Kingdom,1,,u,,,Local,,,,,,,,,,,,1,,
United Kingdom,FINSBURY GROWTH & INCOME TRUST PLC,,,,,,C826CC260,30/09/2013,United Kingdom,1,,u,,,Local,,,,,,,,,,,,,1,
United Kingdom,FINSBURY GROWTH & INCOME TRUST PLC,,,,,,C826CC260,30/09/2020,United Kingdom,1,,u,,,Local,,,,,,,,,,,,,,1
United Kingdom,ALBANY INVESTMENT TRUST P.L.C.,,,,,,C826UI720,29/02/2008,United Kingdom,1,,u,,,Local,,,,,,,,,,,,1,,
United Kingdom,JPMORGAN SMALLER COMPANIES INVESTMENT TRUST PLC,,,,,,C826UR930,31/07/2008,United Kingdom,1,,u,,,Local,,,,,,,,,,,,1,,
United Kingdom,JPMORGAN SMALLER COMPANIES INVESTMENT TRUST PLC,,,,,,C826UR930,31/07/2013,United Kingdom,1,,u,,,Local,,,,,,,,,,,,,1,
United Kingdom,JPMORGAN SMALLER COMPANIES INVESTMENT TRUST PLC,,,,,,C826UR930,31/07/2020,United Kingdom,1,,u,,,Local,,,,,,,,,,,,,,1
United Kingdom,BLACKROCK LATIN AMERICAN INVESTMENT TRUST PLC,,,,,,C826UO960,31/12/2007,United Kingdom,1,,u,,,Local,,,,,,,,,,,,1,,
United Kingdom,BLACKROCK LATIN AMERICAN INVESTMENT TRUST PLC,,,,,,C826UO960,31/12/2012,United Kingdom,1,,u,,,Local,,,,,,,,,,,,,1,
United Kingdom,BLACKROCK LATIN AMERICAN INVESTMENT TRUST PLC,,,,,,C826UO960,31/12/2020,United Kingdom,1,,u,,,Local,,,,,,,,,,,,,,1
